,id,date,home_team,opponent,attend,temp,day_night_categories,visiting_OPS+,visiting_ERA+,visiting_win_percent,city_rivals_flag,weekend_flag,home_opener_flag,holiday_flag,rainy_flag,cap,shirt,fireworks,bobblehead,promotion_flag
186,707,2012-04-20,San Diego Padres,Philadelphia Phillies,23748,66,non_sunday_night,92,105,0.5,0,1,0,0,0,NO,NO,YES,NO,1
187,2316,2012-04-20,New York Mets,San Francisco Giants,30544,64,non_sunday_night,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
188,1937,2012-04-20,Houston Astros,Los Angeles Dodgers,30270,73,non_sunday_night,91,114,0.531,0,1,0,0,0,NO,YES,NO,NO,1
189,1922,2012-04-20,Pittsburgh Pirates,St. Louis Cardinals,23509,78,non_sunday_night,107,103,0.543,0,1,0,0,0,NO,YES,NO,NO,1
190,1363,2012-04-20,Washington Nationals,Miami Marlins,24640,70,non_sunday_night,85,100,0.426,0,1,0,0,0,NO,NO,NO,NO,0
191,1232,2012-04-20,Los Angeles Angels,Baltimore Orioles,32272,63,non_sunday_night,97,109,0.574,0,1,0,0,0,NO,NO,YES,NO,1
192,1816,2012-04-20,Milwaukee Brewers,Colorado Rockies,39188,64,non_sunday_night,93,89,0.395,0,1,0,0,0,NO,NO,NO,NO,0
193,190,2012-04-20,Kansas City Royals,Toronto Blue Jays,23065,59,non_sunday_night,94,91,0.451,0,1,0,0,0,NO,NO,YES,NO,1
194,59,2012-04-20,Tampa Bay Rays,Minnesota Twins,18763,72,non_sunday_day,98,86,0.407,0,1,0,0,0,NO,YES,NO,NO,1
195,90,2012-04-20,Boston Red Sox,New York Yankees,36770,79,non_sunday_day,112,110,0.586,0,1,0,0,0,NO,NO,NO,NO,0
196,1185,2012-04-20,Seattle Mariners,Chicago White Sox,19947,54,non_sunday_night,98,106,0.525,0,1,0,0,0,NO,NO,NO,YES,0
197,941,2012-04-20,Oakland Athletics,Cleveland Indians,14340,67,non_sunday_night,99,82,0.42,0,1,0,0,0,NO,NO,NO,NO,0
198,1233,2012-04-21,Los Angeles Angels,Baltimore Orioles,38054,64,non_sunday_night,97,109,0.574,0,1,0,0,0,YES,NO,NO,NO,1
199,942,2012-04-21,Oakland Athletics,Cleveland Indians,25258,75,non_sunday_day,99,82,0.42,0,1,0,0,0,NO,NO,NO,YES,0
200,1364,2012-04-21,Washington Nationals,Miami Marlins,26745,77,non_sunday_day,85,100,0.426,0,1,0,0,0,NO,NO,NO,NO,0
201,341,2012-04-21,Detroit Tigers,Texas Rangers,35001,50,non_sunday_night,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
202,1938,2012-04-21,Houston Astros,Los Angeles Dodgers,25562,73,non_sunday_night,91,114,0.531,0,1,0,0,0,YES,NO,NO,NO,1
203,1186,2012-04-21,Seattle Mariners,Chicago White Sox,22472,64,non_sunday_day,98,106,0.525,0,1,0,0,0,NO,NO,NO,NO,0
204,1817,2012-04-21,Milwaukee Brewers,Colorado Rockies,43565,64,non_sunday_night,93,89,0.395,0,1,0,0,0,NO,NO,NO,NO,0
205,2317,2012-04-21,New York Mets,San Francisco Giants,33844,67,non_sunday_day,106,96,0.58,0,1,0,0,0,NO,NO,NO,NO,0
206,1716,2012-04-21,Chicago Cubs,Cincinnati Reds,38405,43,non_sunday_day,93,123,0.599,0,1,0,0,0,NO,NO,NO,NO,0
207,91,2012-04-21,Boston Red Sox,New York Yankees,37839,78,non_sunday_day,112,110,0.586,0,1,0,0,0,NO,NO,NO,NO,0
208,1385,2012-04-21,Arizona Diamondbacks,Atlanta Braves,30188,97,non_sunday_night,90,117,0.58,0,1,0,0,0,NO,NO,NO,NO,0
209,60,2012-04-21,Tampa Bay Rays,Minnesota Twins,31774,72,non_sunday_night,98,86,0.407,0,1,0,0,0,NO,NO,NO,NO,0
210,708,2012-04-21,San Diego Padres,Philadelphia Phillies,31437,67,non_sunday_night,92,105,0.5,0,1,0,0,0,YES,NO,NO,NO,1
211,191,2012-04-21,Kansas City Royals,Toronto Blue Jays,27804,68,non_sunday_night,94,91,0.451,0,1,0,0,0,NO,YES,NO,NO,1
212,1923,2012-04-21,Pittsburgh Pirates,St. Louis Cardinals,25218,45,non_sunday_night,107,103,0.543,0,1,0,0,1,NO,NO,NO,NO,0
213,340,2012-04-21,Detroit Tigers,Texas Rangers,41427,43,non_sunday_day,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
214,192,2012-04-22,Kansas City Royals,Toronto Blue Jays,26891,58,sunday_day,94,91,0.451,0,1,0,0,0,NO,NO,NO,NO,0
215,1717,2012-04-22,Chicago Cubs,Cincinnati Reds,35801,45,sunday_day,93,123,0.599,0,1,0,0,0,NO,NO,NO,NO,0
216,1818,2012-04-22,Milwaukee Brewers,Colorado Rockies,42611,70,sunday_day,93,89,0.395,0,1,0,0,0,NO,NO,NO,YES,0
217,342,2012-04-22,Detroit Tigers,Texas Rangers,36255,48,sunday_day,105,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
218,709,2012-04-22,San Diego Padres,Philadelphia Phillies,26759,69,sunday_day,92,105,0.5,0,1,0,0,0,NO,NO,NO,NO,0
219,1924,2012-04-22,Pittsburgh Pirates,St. Louis Cardinals,30437,44,sunday_day,107,103,0.543,0,1,0,0,0,YES,NO,NO,NO,1
220,943,2012-04-22,Oakland Athletics,Cleveland Indians,24049,64,sunday_day,99,82,0.42,0,1,0,0,0,NO,NO,NO,NO,0
221,1187,2012-04-22,Seattle Mariners,Chicago White Sox,19975,61,sunday_day,98,106,0.525,0,1,0,0,0,NO,NO,NO,NO,0
222,1939,2012-04-22,Houston Astros,Los Angeles Dodgers,23948,75,sunday_day,91,114,0.531,0,1,0,0,0,NO,NO,NO,NO,0
223,1386,2012-04-22,Arizona Diamondbacks,Atlanta Braves,28679,74,sunday_day,90,117,0.58,0,1,0,0,0,NO,NO,NO,NO,0
224,61,2012-04-22,Tampa Bay Rays,Minnesota Twins,26507,72,sunday_day,98,86,0.407,0,1,0,0,0,YES,NO,NO,NO,1
225,1234,2012-04-22,Los Angeles Angels,Baltimore Orioles,38221,65,sunday_day,97,109,0.574,0,1,0,0,0,NO,NO,NO,NO,0
226,141,2012-04-23,Texas Rangers,New York Yankees,48234,75,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
227,1182,2012-04-23,Oakland Athletics,Chicago White Sox,10574,60,non_sunday_night,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
228,2318,2012-04-23,New York Mets,San Francisco Giants,23866,49,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
229,509,2012-04-23,Minnesota Twins,Boston Red Sox,32351,62,non_sunday_night,96,90,0.426,0,0,0,0,0,NO,NO,NO,NO,0
230,193,2012-04-23,Kansas City Royals,Toronto Blue Jays,13267,65,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
231,1489,2012-04-23,Milwaukee Brewers,Houston Astros,36291,66,non_sunday_night,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
232,1877,2012-04-23,Chicago Cubs,St. Louis Cardinals,37794,44,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
233,658,2012-04-23,Arizona Diamondbacks,Philadelphia Phillies,21195,97,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
234,1397,2012-04-23,Los Angeles Dodgers,Atlanta Braves,26376,60,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
235,142,2012-04-24,Texas Rangers,New York Yankees,47085,86,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
236,1398,2012-04-24,Los Angeles Dodgers,Atlanta Braves,44014,63,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
237,1063,2012-04-24,Detroit Tigers,Seattle Mariners,30073,60,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
238,1490,2012-04-24,Milwaukee Brewers,Houston Astros,38686,67,non_sunday_night,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
239,1878,2012-04-24,Chicago Cubs,St. Louis Cardinals,38894,57,non_sunday_night,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
241,879,2012-04-24,San Diego Padres,Washington Nationals,16599,65,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,NO,NO,NO,0
242,1183,2012-04-24,Oakland Athletics,Chicago White Sox,11184,62,non_sunday_night,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
243,659,2012-04-24,Arizona Diamondbacks,Philadelphia Phillies,24213,92,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
244,161,2012-04-24,Baltimore Orioles,Toronto Blue Jays,11058,60,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
245,1333,2012-04-24,New York Mets,Miami Marlins,20192,55,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,YES,NO,NO,1
246,2288,2012-04-24,Cincinnati Reds,San Francisco Giants,19051,63,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
247,510,2012-04-24,Minnesota Twins,Boston Red Sox,33651,71,non_sunday_night,96,90,0.426,0,0,0,0,0,NO,NO,NO,NO,0
248,1829,2012-04-24,Pittsburgh Pirates,Colorado Rockies,10484,55,non_sunday_night,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
249,1830,2012-04-25,Pittsburgh Pirates,Colorado Rockies,15218,64,non_sunday_day,93,89,0.395,0,0,0,0,0,NO,NO,NO,NO,0
250,1399,2012-04-25,Los Angeles Dodgers,Atlanta Braves,26345,64,non_sunday_night,90,117,0.58,0,0,0,0,0,NO,NO,NO,NO,0
251,143,2012-04-25,Texas Rangers,New York Yankees,47942,88,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
252,1064,2012-04-25,Detroit Tigers,Seattle Mariners,28527,61,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
253,1879,2012-04-25,Chicago Cubs,St. Louis Cardinals,34894,53,non_sunday_day,107,103,0.543,0,0,0,0,0,NO,NO,NO,NO,0
254,1491,2012-04-25,Milwaukee Brewers,Houston Astros,26778,70,non_sunday_day,82,89,0.34,0,0,0,0,0,NO,NO,NO,NO,0
255,511,2012-04-25,Minnesota Twins,Boston Red Sox,32254,71,non_sunday_night,96,90,0.426,0,0,0,0,0,NO,NO,NO,NO,0
256,1184,2012-04-25,Oakland Athletics,Chicago White Sox,13032,63,non_sunday_day,98,106,0.525,0,0,0,0,0,NO,NO,NO,NO,0
257,2289,2012-04-25,Cincinnati Reds,San Francisco Giants,17115,67,non_sunday_night,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
258,660,2012-04-25,Arizona Diamondbacks,Philadelphia Phillies,25934,76,non_sunday_day,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
259,880,2012-04-25,San Diego Padres,Washington Nationals,15154,72,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,NO,NO,NO,0
260,585,2012-04-25,Cleveland Indians,Kansas City Royals,10552,55,non_sunday_night,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
261,1334,2012-04-25,New York Mets,Miami Marlins,20623,57,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
262,162,2012-04-25,Baltimore Orioles,Toronto Blue Jays,10415,70,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
263,586,2012-04-26,Cleveland Indians,Kansas City Royals,9229,58,non_sunday_day,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
264,1335,2012-04-26,New York Mets,Miami Marlins,20660,57,non_sunday_day,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
265,1065,2012-04-26,Detroit Tigers,Seattle Mariners,31451,58,non_sunday_day,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
267,881,2012-04-26,San Diego Padres,Washington Nationals,18356,65,non_sunday_night,101,120,0.605,0,0,0,0,0,NO,NO,NO,NO,0
268,2290,2012-04-26,Cincinnati Reds,San Francisco Giants,17317,69,non_sunday_day,106,96,0.58,0,0,0,0,0,NO,NO,NO,NO,0
269,163,2012-04-26,Baltimore Orioles,Toronto Blue Jays,13725,64,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,YES,NO,NO,1
270,842,2012-04-27,Los Angeles Dodgers,Washington Nationals,44807,66,non_sunday_night,101,120,0.605,0,1,0,0,0,NO,NO,YES,NO,1
271,1682,2012-04-27,St. Louis Cardinals,Milwaukee Brewers,43063,58,non_sunday_night,101,98,0.512,0,1,0,0,0,NO,YES,NO,NO,1
272,1114,2012-04-27,Toronto Blue Jays,Seattle Mariners,24303,68,non_sunday_night,88,102,0.463,0,1,0,0,0,NO,NO,NO,NO,0
273,459,2012-04-27,Texas Rangers,Tampa Bay Rays,47496,88,non_sunday_night,99,121,0.556,0,1,0,0,0,NO,NO,YES,NO,1
275,2166,2012-04-27,San Francisco Giants,San Diego Padres,41908,56,non_sunday_night,97,90,0.469,0,1,0,0,0,YES,NO,NO,NO,1
276,745,2012-04-27,Atlanta Braves,Pittsburgh Pirates,36215,75,non_sunday_night,93,97,0.488,0,1,0,0,0,NO,NO,YES,NO,1
277,2048,2012-04-27,Colorado Rockies,New York Mets,35103,61,non_sunday_night,94,93,0.457,0,1,0,0,0,NO,YES,NO,NO,1
278,1473,2012-04-27,Cincinnati Reds,Houston Astros,29486,61,non_sunday_night,82,89,0.34,0,1,0,0,0,NO,NO,NO,NO,0
279,1582,2012-04-27,Philadelphia Phillies,Chicago Cubs,45261,53,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
280,1018,2012-04-27,New York Yankees,Detroit Tigers,41200,47,non_sunday_night,103,113,0.543,0,1,0,0,0,NO,NO,NO,NO,0
281,241,2012-04-27,Baltimore Orioles,Oakland Athletics,18297,60,non_sunday_night,99,112,0.58,0,1,0,0,0,NO,NO,NO,NO,0
282,2220,2012-04-27,Miami Marlins,Arizona Diamondbacks,31949,75,non_sunday_night,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
283,611,2012-04-27,Minnesota Twins,Kansas City Royals,33315,53,non_sunday_night,94,98,0.444,0,1,0,0,0,NO,NO,NO,NO,0
284,1115,2012-04-28,Toronto Blue Jays,Seattle Mariners,30765,68,non_sunday_day,88,102,0.463,0,1,0,0,0,NO,NO,NO,NO,0
285,843,2012-04-28,Los Angeles Dodgers,Washington Nationals,54242,71,non_sunday_night,101,120,0.605,0,1,0,0,0,NO,NO,NO,YES,0
286,1474,2012-04-28,Cincinnati Reds,Houston Astros,32971,51,non_sunday_day,82,89,0.34,0,1,0,0,0,NO,NO,NO,NO,0
287,746,2012-04-28,Atlanta Braves,Pittsburgh Pirates,34086,81,non_sunday_night,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
288,1683,2012-04-28,St. Louis Cardinals,Milwaukee Brewers,42586,76,non_sunday_day,101,98,0.512,0,1,0,0,0,YES,NO,NO,NO,1
289,2167,2012-04-28,San Francisco Giants,San Diego Padres,42375,59,non_sunday_night,97,90,0.469,0,1,0,0,0,NO,NO,NO,NO,0
290,460,2012-04-28,Texas Rangers,Tampa Bay Rays,49197,87,non_sunday_night,99,121,0.556,0,1,0,0,0,NO,NO,NO,YES,0
291,2049,2012-04-28,Colorado Rockies,New York Mets,38798,59,non_sunday_night,94,93,0.457,0,1,0,0,0,NO,NO,NO,NO,0
292,2221,2012-04-28,Miami Marlins,Arizona Diamondbacks,33525,75,non_sunday_night,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
293,1019,2012-04-28,New York Yankees,Detroit Tigers,44686,58,non_sunday_day,103,113,0.543,0,1,0,0,0,NO,NO,NO,NO,0
294,494,2012-04-28,Chicago White Sox,Boston Red Sox,20057,46,non_sunday_night,96,90,0.426,0,1,0,0,0,NO,NO,YES,NO,1
295,242,2012-04-28,Baltimore Orioles,Oakland Athletics,26926,56,non_sunday_night,99,112,0.58,0,1,0,0,1,YES,NO,NO,NO,1
296,1583,2012-04-28,Philadelphia Phillies,Chicago Cubs,45196,53,non_sunday_night,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
297,495,2012-04-29,Chicago White Sox,Boston Red Sox,22811,47,sunday_day,96,90,0.426,0,1,0,0,0,NO,NO,NO,NO,0
298,747,2012-04-29,Atlanta Braves,Pittsburgh Pirates,30419,81,sunday_day,93,97,0.488,0,1,0,0,0,NO,NO,NO,NO,0
299,612,2012-04-29,Minnesota Twins,Kansas City Royals,34201,55,sunday_day,94,98,0.444,0,1,0,0,0,NO,NO,NO,NO,0
300,1475,2012-04-29,Cincinnati Reds,Houston Astros,31086,57,sunday_day,82,89,0.34,0,1,0,0,0,NO,NO,NO,NO,0
301,1584,2012-04-29,Philadelphia Phillies,Chicago Cubs,45550,62,sunday_day,83,91,0.377,0,1,0,0,0,NO,NO,NO,NO,0
302,461,2012-04-29,Texas Rangers,Tampa Bay Rays,43475,85,sunday_night,99,121,0.556,0,1,0,0,0,NO,YES,NO,NO,1
303,1684,2012-04-29,St. Louis Cardinals,Milwaukee Brewers,45824,57,sunday_day,101,98,0.512,0,1,0,0,0,NO,NO,NO,NO,0
304,1116,2012-04-29,Toronto Blue Jays,Seattle Mariners,22302,68,sunday_day,88,102,0.463,0,1,0,0,0,NO,NO,NO,NO,0
305,243,2012-04-29,Baltimore Orioles,Oakland Athletics,31793,64,sunday_day,99,112,0.58,0,1,0,0,0,NO,NO,NO,NO,0
306,844,2012-04-29,Los Angeles Dodgers,Washington Nationals,48753,74,sunday_day,101,120,0.605,0,1,0,0,0,NO,YES,NO,NO,1
307,2050,2012-04-29,Colorado Rockies,New York Mets,36690,55,sunday_day,94,93,0.457,0,1,0,0,0,NO,NO,NO,NO,0
308,1020,2012-04-29,New York Yankees,Detroit Tigers,43084,57,sunday_day,103,113,0.543,0,1,0,0,0,NO,NO,NO,NO,0
309,2222,2012-04-29,Miami Marlins,Arizona Diamondbacks,34918,71,sunday_day,99,104,0.5,0,1,0,0,0,NO,YES,NO,NO,1
310,2168,2012-04-29,San Francisco Giants,San Diego Padres,42060,66,sunday_day,97,90,0.469,0,1,0,0,0,NO,NO,NO,NO,0
311,247,2012-04-30,Boston Red Sox,Oakland Athletics,37359,52,non_sunday_night,99,112,0.58,0,0,0,0,0,NO,NO,NO,NO,0
312,2017,2012-04-30,Houston Astros,New York Mets,17536,80,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
313,2223,2012-04-30,Miami Marlins,Arizona Diamondbacks,31006,71,non_sunday_day,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
314,43,2012-04-30,Los Angeles Angels,Minnesota Twins,27027,64,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
315,1243,2012-04-30,New York Yankees,Baltimore Orioles,36890,52,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
316,748,2012-04-30,Atlanta Braves,Pittsburgh Pirates,17181,84,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
317,390,2012-04-30,Toronto Blue Jays,Texas Rangers,21945,68,non_sunday_night,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
318,1585,2012-04-30,Philadelphia Phillies,Chicago Cubs,45397,57,non_sunday_night,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
319,1097,2012-04-30,Tampa Bay Rays,Seattle Mariners,9458,72,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
320,1676,2012-04-30,San Diego Padres,Milwaukee Brewers,16218,64,non_sunday_night,101,98,0.512,0,0,0,0,0,NO,NO,NO,NO,0
321,1967,2012-04-30,Colorado Rockies,Los Angeles Dodgers,25227,75,non_sunday_night,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
322,593,2012-05-01,Detroit Tigers,Kansas City Royals,30159,55,non_sunday_night,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
323,391,2012-05-01,Toronto Blue Jays,Texas Rangers,18774,68,non_sunday_night,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
324,2258,2012-05-01,Washington Nationals,Arizona Diamondbacks,22675,83,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
325,248,2012-05-01,Boston Red Sox,Oakland Athletics,37225,46,non_sunday_night,99,112,0.58,0,0,0,0,1,NO,NO,NO,NO,0
326,2018,2012-05-01,Houston Astros,New York Mets,17958,80,non_sunday_night,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
327,661,2012-05-01,Atlanta Braves,Philadelphia Phillies,21640,84,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
328,1968,2012-05-01,Colorado Rockies,Los Angeles Dodgers,26211,75,non_sunday_night,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
329,896,2012-05-01,Chicago White Sox,Cleveland Indians,15212,56,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
330,1677,2012-05-01,San Diego Padres,Milwaukee Brewers,19260,65,non_sunday_night,101,98,0.512,0,0,0,0,0,NO,NO,NO,NO,0
331,44,2012-05-01,Los Angeles Angels,Minnesota Twins,30039,60,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
332,1357,2012-05-01,San Francisco Giants,Miami Marlins,41439,52,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
333,1098,2012-05-01,Tampa Bay Rays,Seattle Mariners,9972,72,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
334,1244,2012-05-01,New York Yankees,Baltimore Orioles,37790,66,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
335,796,2012-05-01,St. Louis Cardinals,Pittsburgh Pirates,36345,83,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
336,1245,2012-05-02,New York Yankees,Baltimore Orioles,39360,53,non_sunday_night,97,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
337,662,2012-05-02,Atlanta Braves,Philadelphia Phillies,26504,87,non_sunday_night,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
338,1555,2012-05-02,Cincinnati Reds,Chicago Cubs,16868,87,non_sunday_night,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
339,392,2012-05-02,Toronto Blue Jays,Texas Rangers,25123,53,non_sunday_day,105,109,0.574,0,0,0,0,0,NO,NO,NO,NO,0
340,249,2012-05-02,Boston Red Sox,Oakland Athletics,37434,47,non_sunday_night,99,112,0.58,0,0,0,0,0,NO,NO,NO,NO,0
341,897,2012-05-02,Chicago White Sox,Cleveland Indians,15192,76,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
342,797,2012-05-02,St. Louis Cardinals,Pittsburgh Pirates,35987,85,non_sunday_night,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
343,594,2012-05-02,Detroit Tigers,Kansas City Royals,33187,71,non_sunday_day,94,98,0.444,0,0,0,0,0,NO,NO,NO,NO,0
344,1969,2012-05-02,Colorado Rockies,Los Angeles Dodgers,30276,76,non_sunday_day,91,114,0.531,0,0,0,0,0,NO,NO,NO,NO,0
345,2019,2012-05-02,Houston Astros,New York Mets,19442,72,non_sunday_day,94,93,0.457,0,0,0,0,0,NO,NO,NO,NO,0
346,2259,2012-05-02,Washington Nationals,Arizona Diamondbacks,16274,64,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
347,1678,2012-05-02,San Diego Padres,Milwaukee Brewers,15786,70,non_sunday_night,101,98,0.512,0,0,0,0,0,NO,NO,NO,NO,0
348,1099,2012-05-02,Tampa Bay Rays,Seattle Mariners,9837,72,non_sunday_night,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
349,1358,2012-05-02,San Francisco Giants,Miami Marlins,41575,52,non_sunday_night,85,100,0.426,0,0,0,0,0,NO,NO,NO,NO,0
350,45,2012-05-02,Los Angeles Angels,Minnesota Twins,27288,63,non_sunday_night,98,86,0.407,0,0,0,0,0,NO,NO,NO,NO,0
351,663,2012-05-03,Atlanta Braves,Philadelphia Phillies,24015,81,non_sunday_day,92,105,0.5,0,0,0,0,0,NO,NO,NO,NO,0
352,194,2012-05-03,Los Angeles Angels,Toronto Blue Jays,28359,66,non_sunday_night,94,91,0.451,0,0,0,0,0,NO,NO,NO,NO,0
353,1556,2012-05-03,Cincinnati Reds,Chicago Cubs,23288,83,non_sunday_day,83,91,0.377,0,0,0,0,0,NO,NO,NO,NO,0
354,898,2012-05-03,Chicago White Sox,Cleveland Indians,17314,82,non_sunday_night,99,82,0.42,0,0,0,0,0,NO,NO,NO,NO,0
355,1100,2012-05-03,Tampa Bay Rays,Seattle Mariners,11575,72,non_sunday_day,88,102,0.463,0,0,0,0,0,NO,NO,NO,NO,0
356,112,2012-05-03,Kansas City Royals,New York Yankees,19590,83,non_sunday_night,112,110,0.586,0,0,0,0,0,NO,NO,NO,NO,0
357,1359,2012-05-03,San Francisco Giants,Miami Marlins,41159,57,non_sunday_day,85,100,0.426,0,0,0,0,1,NO,NO,NO,NO,0
358,798,2012-05-03,St. Louis Cardinals,Pittsburgh Pirates,40601,83,non_sunday_day,93,97,0.488,0,0,0,0,0,NO,NO,NO,NO,0
359,2260,2012-05-03,Washington Nationals,Arizona Diamondbacks,19656,80,non_sunday_night,99,104,0.5,0,0,0,0,0,NO,NO,NO,NO,0
360,1749,2012-05-04,Pittsburgh Pirates,Cincinnati Reds,20445,79,non_sunday_night,93,123,0.599,0,1,0,0,0,NO,YES,NO,NO,1
361,1354,2012-05-04,San Diego Padres,Miami Marlins,29201,64,non_sunday_night,85,100,0.426,0,1,0,0,0,NO,NO,NO,NO,0
362,53,2012-05-04,Seattle Mariners,Minnesota Twins,22492,50,non_sunday_night,98,86,0.407,0,1,0,0,0,NO,NO,NO,NO,0
363,717,2012-05-04,Washington Nationals,Philadelphia Phillies,34377,80,non_sunday_night,92,105,0.5,0,1,0,0,0,NO,NO,NO,NO,0
364,1859,2012-05-04,Houston Astros,St. Louis Cardinals,27201,84,non_sunday_night,107,103,0.543,0,1,0,0,0,NO,NO,YES,NO,1
365,1679,2012-05-04,San Francisco Giants,Milwaukee Brewers,41082,53,non_sunday_night,101,98,0.512,0,1,0,0,0,NO,NO,NO,NO,0
366,1210,2012-05-04,Boston Red Sox,Baltimore Orioles,37223,53,non_sunday_night,97,109,0.574,0,1,0,0,1,NO,NO,NO,NO,0
367,1394,2012-05-04,Colorado Rockies,Atlanta Braves,33184,86,non_sunday_night,90,117,0.58,0,1,0,0,0,NO,NO,NO,NO,0
368,2227,2012-05-04,New York Mets,Arizona Diamondbacks,26995,71,non_sunday_night,99,104,0.5,0,1,0,0,0,NO,NO,NO,NO,0
369,1146,2012-05-04,Detroit Tigers,Chicago White Sox,33615,64,non_sunday_night,98,106,0.525,0,1,0,0,0,NO,NO,NO,NO,0
370,333,2012-05-04,Cleveland Indians,Texas Rangers,16147,66,non_sunday_night,105,109,0.574,0,1,0,0,0,NO,NO,YES,NO,1
371,1961,2012-05-04,Chicago Cubs,Los Angeles Dodgers,37332,52,non_sunday_day,91,114,0.531,0,1,0,0,0,NO,NO,NO,NO,0
372,113,2012-05-04,Kansas City Royals,New York Yankees,24153,85,non_sunday_night,112,110,0.586,0,1,0,0,0,NO,NO,YES,NO,1
373,195,2012-05-04,Los Angeles Angels,Toronto Blue Jays,33160,67,non_sunday_night,94,91,0.451,0,1,0,0,0,NO,NO,YES,NO,1
